ranking,isIp,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label
10000000,0,44,0,0,0,16,2,0
10000000,0,157,0,0,1,123,5,1
10000000,0,31,0,0,0,20,2,0
801,0,52,0,0,0,13,2,0
10000000,0,37,0,0,0,18,4,0
485563,0,35,0,0,0,18,2,0
100926,0,60,0,0,0,24,2,0
500032,0,46,0,0,0,16,2,0
131700,0,40,0,0,0,24,3,0
10000000,0,47,0,0,0,16,1,1
10000000,0,214,0,0,1,45,4,1
94140,0,108,0,0,0,19,2,1
10000000,0,41,0,0,0,18,2,1
10000000,0,99,0,0,0,34,5,1
10000000,0,56,0,0,0,29,3,1
23343,0,33,0,0,0,13,1,0
10000000,0,21,0,0,0,13,2,0
10000000,0,63,0,0,0,19,2,1
15482,0,17,0,0,0,11,2,0
10000000,0,140,0,0,0,125,14,1
10000000,0,29,0,0,0,17,1,1
2547,0,39,0,0,0,17,2,0
10000000,0,20,0,0,0,10,1,0
10000000,0,28,0,0,0,17,3,0
10000000,0,173,0,0,1,168,14,1
10000000,0,234,0,0,0,12,2,1
10000000,0,35,0,0,0,18,2,0
10000000,0,118,0,0,0,72,12,1
10000000,0,32,0,0,0,18,1,1
10000000,0,41,0,0,0,14,1,1
10000000,0,62,0,0,0,24,3,1
39172,0,65,0,0,0,17,4,0
139087,0,54,0,0,0,15,2,0
41555,0,38,0,0,0,20,2,0
10000000,0,59,0,0,0,14,2,1
236871,0,72,0,0,0,14,2,1
14969,0,27,0,0,0,14,2,0
12749,0,59,0,0,0,15,2,0
10000000,0,43,0,0,0,20,3,1
10000000,0,74,0,0,1,40,5,1
9206,0,89,0,0,0,22,4,0
10000000,0,88,0,0,0,18,2,1
10000000,0,123,0,0,0,12,2,1
10000000,0,47,0,0,0,30,3,1
65255,0,27,0,0,0,14,2,0
10000000,0,32,0,0,0,12,2,1
46727,0,35,0,0,0,20,4,0
10000000,0,41,0,0,0,12,2,1
10000000,0,36,0,0,0,14,1,1
437639,0,49,0,0,0,17,2,0
10000000,0,70,0,0,0,18,2,1
34680,0,25,0,0,0,14,3,0
10000000,0,38,0,0,0,12,2,1
10000000,0,81,0,0,1,36,5,1
10000000,0,53,0,0,0,20,2,1
10000000,0,50,0,0,0,22,4,1
451,0,30,0,0,0,19,3,0
29,0,46,0,0,0,18,2,0
10000000,0,48,0,0,0,14,1,1
10000000,0,421,0,0,0,162,18,1
75,0,48,0,0,1,15,2,0
125401,0,43,0,0,0,20,2,0
10000000,0,90,0,0,1,36,6,1
10000000,0,41,0,0,0,17,2,0
831189,0,32,0,0,0,16,3,0
257149,0,31,0,0,1,23,2,1
10000000,0,38,0,0,0,10,1,1
10498,0,45,0,0,0,16,3,0
10000000,0,159,0,0,0,17,2,1
14969,0,26,0,0,0,14,2,0
101067,0,126,0,0,0,16,2,1
10000000,0,36,0,0,0,18,3,0
91824,0,58,0,0,0,14,2,0
27441,0,32,0,0,0,14,3,0
10000000,0,25,0,0,0,11,2,0
10401,0,35,0,0,0,17,3,0
593966,0,18,0,0,0,13,2,0
15555,0,31,0,0,0,17,2,0
4570,0,371,0,0,1,45,2,1
10000000,0,59,0,0,1,14,1,1
10000000,0,49,0,0,0,10,1,1
10000000,0,66,0,0,0,19,2,1
10000000,0,30,0,0,1,16,2,0
10000000,0,44,0,0,1,17,2,1
1859,0,48,0,0,0,12,1,0
10000000,0,61,0,0,0,21,2,0
103920,0,30,0,0,0,19,3,0
10000000,0,152,0,0,0,19,2,1
101,0,32,0,0,0,19,2,0
10000000,0,50,0,0,0,25,2,0
590843,0,43,0,0,0,17,2,0
2547,0,35,0,0,0,17,2,0
10000000,0,34,0,0,0,17,2,1
243713,0,28,0,0,0,10,1,0
10000000,0,63,0,0,0,17,3,1
132993,0,40,0,0,0,20,2,0
10000000,0,39,0,0,0,19,2,0
778820,0,43,0,0,0,18,2,0
6618,0,32,0,0,0,19,3,0
10000000,0,37,0,0,0,16,2,0
38609,0,51,0,0,0,12,2,0
10000000,0,45,0,0,0,18,1,1
10000000,0,24,0,0,0,19,1,1
10000000,0,114,0,0,0,18,1,1
10000000,0,172,0,0,0,10,1,1
576,0,32,0,0,0,11,2,0
8780,0,31,0,0,0,21,2,0
10000000,0,54,0,0,0,12,1,1
10000000,0,122,0,0,0,21,1,1
10000000,0,45,0,0,1,29,2,0
10000000,0,23,0,0,0,22,2,1
10000000,0,40,0,0,0,21,2,1
836190,0,42,0,0,0,17,3,1
10000000,0,52,0,0,0,15,2,0
10000000,0,27,0,0,0,18,2,0
113554,0,33,0,0,0,17,2,0
10000000,0,27,0,0,0,18,2,0
15114,0,18,0,0,0,12,2,0
10000000,0,47,0,0,0,14,1,1
10000000,0,70,0,0,0,14,2,1
10000000,0,98,0,0,0,25,1,1
14969,0,27,0,0,0,14,2,0
10000000,0,66,0,0,0,21,1,1
3426,0,66,0,0,0,22,2,0
10000000,0,27,0,0,0,19,2,1
10000000,0,75,0,0,0,23,2,1
576,0,55,0,0,0,11,2,0
10000000,0,28,0,0,0,17,2,0
10000000,0,52,0,0,0,12,1,1
1267,0,37,0,0,0,23,2,0
2547,0,44,0,0,0,17,2,0
10000000,0,29,0,0,0,13,2,0
10000000,0,421,0,0,0,162,18,1
10000000,0,22,0,0,0,14,1,1
10000000,0,46,0,0,1,24,2,0
10000000,0,121,0,0,0,15,2,1
38049,0,31,0,0,1,16,2,0
10000000,0,36,0,0,0,19,2,0
354116,0,32,0,0,0,21,2,0
10000000,0,39,0,0,0,16,2,0
10000000,0,215,0,0,0,18,2,1
168,0,37,0,0,0,15,1,0
4570,0,371,0,0,1,45,2,1
10000000,0,103,0,0,0,30,5,1
2547,0,44,0,0,0,17,2,0
576,0,47,0,0,0,11,2,0
9206,0,39,0,0,0,17,4,0
275,0,44,0,0,0,14,3,0
996,0,33,0,0,0,12,2,0
10000000,0,48,0,0,1,20,1,1
10000000,0,139,0,0,0,16,2,1
1332,0,32,0,0,0,14,2,0
10000000,0,34,0,0,0,20,2,0
54741,0,76,0,0,0,18,4,1
10000000,0,40,0,0,0,11,1,1
500740,0,33,0,0,0,16,2,0
10000000,0,163,0,0,1,120,6,1
1267,0,28,0,0,0,18,2,0
10000000,0,29,0,0,1,18,2,0
10000000,0,83,0,0,0,24,4,1
10000000,0,96,0,0,0,17,2,1
10000000,0,27,0,0,0,16,2,0
10000000,0,45,0,0,0,15,3,0
10000000,0,106,0,0,0,13,2,1
10000000,0,207,0,0,1,64,6,1
14969,0,27,0,0,0,14,2,0
2296,0,28,0,0,0,19,3,0
12535,0,23,0,0,0,15,2,0
10000000,0,97,0,0,1,31,2,1
6,0,29,0,0,0,16,2,0
796499,0,38,0,0,0,23,2,0
10000000,0,83,0,0,0,21,1,1
530163,0,254,0,0,0,32,2,1
10000000,0,53,0,0,0,17,2,1
10000000,0,55,0,0,1,25,2,1
10000000,0,74,0,0,0,11,1,1
10000000,0,134,0,0,1,127,6,1
1656,0,78,0,0,0,38,3,0
143034,0,23,0,0,0,14,2,0
14969,0,27,0,0,0,14,2,0
29,0,39,0,0,0,22,2,0
568481,0,25,0,0,0,18,3,0
5526,0,34,0,0,0,11,2,0
14969,0,27,0,0,0,14,2,0
183,0,66,0,0,0,16,2,1
10000000,0,107,0,0,0,17,2,1
10000000,0,20,0,0,1,14,1,1
10000000,0,57,0,0,0,18,2,1
10000000,0,36,0,0,0,17,2,0
107939,0,69,0,0,1,30,2,0
10000000,0,32,0,0,0,21,2,0
10000000,0,55,0,0,1,22,1,0
10000000,0,50,0,0,0,15,2,1
10000000,0,29,0,0,0,22,2,0
105,0,35,0,0,0,13,2,0
10000000,0,73,0,0,0,16,1,1
149157,0,25,0,0,0,15,2,0
160,0,58,0,0,0,15,2,0
168,0,33,0,0,0,15,1,0
10000000,0,59,0,1,1,17,1,1
32348,0,21,0,0,0,15,2,0
10000000,0,25,0,0,0,16,2,0
22924,0,43,0,0,0,19,4,0
2547,0,30,0,0,0,17,2,0
10000000,0,55,0,0,0,10,1,1
18985,0,55,0,0,0,25,3,0
10000000,0,99,0,0,0,17,2,1
273975,0,18,0,0,0,15,2,0
10000000,0,37,0,0,0,22,4,0
378496,0,45,0,0,0,12,2,0
10000000,0,193,0,0,1,49,3,1
245,0,33,0,0,0,20,2,1
193405,0,35,0,0,0,12,2,0
10000000,0,77,0,0,1,36,6,1
10000000,0,27,0,0,1,18,3,0
8935,0,48,0,0,0,15,3,0
646,0,22,0,0,0,21,3,1
10000000,0,69,0,0,0,11,1,1
47454,0,37,0,0,0,11,2,0
10000000,0,96,0,0,0,16,2,1
2741,0,11,0,0,0,5,1,1
10000000,0,171,0,0,0,12,1,1
10000000,0,52,0,0,0,21,1,1
10000000,0,35,0,0,1,22,2,0
10000000,0,86,0,0,0,17,2,1
10000000,0,93,0,0,0,59,8,1
14968,0,48,0,0,0,10,1,0
5001,0,40,0,0,0,16,2,0
2547,0,60,0,0,0,17,2,0
3533,0,46,0,0,0,33,2,0
215882,0,52,0,0,0,15,2,0
105,0,35,0,0,0,13,2,0
145565,0,74,0,0,0,14,2,0
10000000,0,47,0,0,1,19,3,1
10000000,0,50,0,0,1,23,4,1
483,0,33,0,0,0,10,2,0
130167,0,41,0,0,0,20,2,0
10000000,0,35,0,0,1,18,2,0
581603,0,36,0,0,0,14,2,0
5956,0,48,0,0,0,14,3,0
10000000,0,91,0,0,0,11,1,1
4,0,39,0,0,0,22,3,0
275113,0,30,0,0,0,15,2,0
17881,0,67,0,0,0,14,2,0
10000000,0,41,0,0,0,21,1,1
836190,0,42,0,0,0,17,3,1
10000000,0,34,0,0,0,13,2,0
10000000,0,32,0,0,0,16,2,0
10000000,0,41,0,0,1,14,2,0
6,0,27,0,0,0,16,2,0
10000000,0,31,0,0,0,10,2,0
10000000,0,36,0,0,0,15,3,1
442428,0,54,0,0,0,20,2,0
10000000,0,148,0,0,1,34,3,1
25776,0,50,0,0,1,26,2,0
10000000,0,23,0,0,0,14,2,0
10000000,0,36,0,0,0,12,2,1
168,0,33,0,0,0,15,1,0
10000000,0,43,0,0,0,17,2,1
33218,0,21,0,0,0,7,1,0
10000000,0,100,0,0,0,13,2,1
10000000,0,31,0,0,0,15,2,0
10000000,0,70,0,0,0,17,2,1
497652,0,28,0,0,0,18,2,0
10000000,0,41,0,0,0,21,3,0
10000000,0,75,0,0,0,18,1,1
443373,0,34,0,0,0,18,2,0
10000000,0,66,0,0,0,28,2,1
539446,0,37,0,0,0,21,3,0
10000000,0,45,0,0,0,19,2,0
10000000,0,107,0,0,0,16,2,1
10000000,0,27,0,0,0,18,3,0
2185,0,61,0,0,0,22,2,0
10000000,0,170,0,0,1,154,15,1
9466,0,29,0,0,0,13,2,0
10000000,0,58,0,0,0,20,4,0
339,0,35,0,0,0,11,2,0
328450,0,43,0,0,0,13,2,0
10000000,0,67,0,0,0,20,2,1
10000000,0,22,0,0,0,15,2,0
14969,0,27,0,0,0,14,2,0
12809,0,28,0,0,0,13,2,0
10000000,0,14,0,0,0,7,1,0
10000000,0,177,0,0,0,143,9,1
14969,0,27,0,0,0,14,2,0
70181,0,24,0,0,0,16,2,1
24147,0,89,0,0,0,24,2,0
37486,0,30,0,0,0,19,2,0
75,0,80,0,0,0,16,2,0
38231,0,35,0,0,0,14,1,0
10000000,0,77,0,0,0,26,2,1
31351,0,48,0,0,0,18,2,0
10000000,0,181,0,0,1,15,1,1
10000000,0,34,0,0,0,15,1,1
10000000,0,37,0,0,1,8,1,1
10000000,0,238,0,0,0,15,2,1
59219,0,48,0,0,0,16,4,0
10000000,0,30,0,0,0,11,1,1
5001,0,27,0,0,0,16,2,0
10000000,0,88,0,0,0,14,1,1
10000000,0,48,0,0,0,21,2,0
10000000,0,65,0,0,0,15,2,1
10000000,0,86,0,0,0,33,3,1
10000000,0,52,0,0,0,18,2,1
10000000,0,20,0,0,0,12,2,1
7770,0,20,0,0,0,13,2,0
10000000,0,48,0,0,0,10,1,1
17538,0,37,0,0,0,21,3,0
10000000,0,25,0,0,0,14,2,0
10000000,0,182,0,0,0,15,2,1
43914,0,23,0,0,0,15,2,0
168,0,34,0,0,0,15,1,0
10000000,0,27,0,0,0,20,2,0
10000000,0,28,0,0,1,17,2,1
3309,0,66,0,0,0,23,4,0
10000000,0,31,0,0,0,18,2,0
10000000,0,103,0,0,0,10,1,1
10000000,0,20,0,0,0,19,2,1
10000000,0,33,0,0,0,16,2,0
10000000,0,45,0,0,0,16,1,1
10000000,0,49,0,0,0,22,2,0
4570,0,345,0,0,1,45,2,1
10000000,0,104,0,0,0,15,2,1
10000000,0,44,0,0,0,16,2,0
54459,0,65,0,0,0,17,2,0
24929,0,30,0,0,0,20,3,0
573895,0,24,0,0,0,13,2,0
590812,0,36,0,0,0,23,2,0
602,0,36,0,0,0,23,2,1
91141,0,28,0,0,0,12,2,0
44061,0,33,0,0,0,13,1,1
10000000,0,32,0,0,0,15,2,0
142331,0,24,0,0,0,16,3,0
10000000,0,25,0,0,1,24,2,1
10000000,0,91,0,0,0,23,2,1
10000000,0,72,0,0,0,17,1,1
265787,0,44,0,0,0,19,2,0
5757,0,28,0,0,1,27,2,1
303352,0,47,0,0,0,19,2,0
5001,0,28,0,0,0,16,2,0
10000000,0,38,0,0,0,16,1,1
783076,0,187,0,0,0,20,1,1
10000000,0,39,0,0,0,19,2,0
277631,0,21,0,0,0,13,2,0
63602,0,21,0,0,0,14,2,0
178902,0,93,0,0,0,17,3,0
236871,0,82,0,0,0,14,2,1
27817,0,42,0,0,0,23,4,0
10000000,0,73,0,0,0,15,1,1
1267,0,41,0,0,0,31,2,0
79,0,47,0,0,0,23,2,0
10000000,0,48,0,0,0,15,2,1
10000000,0,32,0,0,0,22,2,0
93593,0,39,0,0,0,20,2,0
10000000,0,27,0,0,0,16,2,0
10000000,0,91,0,0,1,90,3,1
4570,0,371,0,0,1,45,2,1
10000000,0,40,0,0,0,15,2,0
10000000,0,76,0,0,0,19,2,1
10000000,0,38,0,0,0,19,3,0
10000000,0,45,0,0,0,23,3,1
10000000,0,98,0,0,0,9,1,1
14680,0,40,0,0,1,16,2,0
7266,0,76,0,0,0,15,3,0
10000000,0,75,0,0,0,15,1,1
10000000,0,29,0,0,0,28,3,1
62712,0,27,0,0,0,11,1,0
10000000,0,53,0,0,0,29,2,1
719354,0,20,0,0,0,12,2,0
10000000,0,76,0,0,0,27,1,1
10000000,0,23,0,0,1,22,3,1
10000000,0,39,0,0,1,12,1,1
10000000,0,99,0,0,0,14,2,1
96417,0,23,0,0,0,13,2,0
204829,0,28,0,0,0,21,2,0
15812,0,30,0,0,0,16,3,0
10000000,0,29,0,0,0,13,2,0
52131,0,57,0,0,0,18,3,0
10000000,0,102,0,0,1,92,6,1
10000000,0,26,0,0,0,16,2,0
14969,0,26,0,0,0,14,2,0
4918,0,65,0,0,0,16,2,0
295391,0,27,0,0,0,15,2,0
10000000,0,130,0,0,0,32,2,1
10000000,0,33,0,0,0,16,2,0
10000000,0,23,0,0,0,14,2,0
8419,0,28,0,0,0,15,2,0
10000000,0,45,0,0,0,19,2,1
2547,0,43,0,0,0,17,2,0
10000000,0,223,0,0,0,22,1,1
1085,0,31,0,0,0,17,2,0
10000000,0,39,0,0,0,20,2,0
1267,0,32,0,0,0,18,2,0
48383,0,17,0,0,1,16,2,1
10000000,0,99,0,0,0,16,2,1
10000000,0,45,0,0,0,20,2,1
10000000,0,103,0,0,0,21,1,1
146156,0,36,0,0,0,19,2,0
10000000,0,46,0,0,1,26,2,0
10000000,0,18,0,0,0,13,2,0
10000000,0,44,0,0,0,28,3,1
362392,0,170,0,0,0,21,4,0
10000000,0,81,0,0,1,40,4,1
10000000,0,124,0,0,0,18,2,1
10000000,0,48,0,0,0,38,3,1
192177,0,23,0,0,0,18,2,0
2741,0,11,0,0,0,5,1,1
101067,0,125,0,0,0,16,2,1
10000000,0,45,0,0,1,28,2,1
825,0,47,0,0,0,21,2,0
10000000,0,28,0,0,0,18,2,1
5590,0,35,0,0,0,17,3,0
14969,0,27,0,0,0,14,2,0
10000000,0,47,0,0,0,17,4,0
14969,0,26,0,0,0,14,2,0
10000000,0,28,0,0,0,16,1,0
10000000,0,110,0,0,1,17,2,1
10000000,0,49,0,0,1,19,2,0
10000000,0,36,0,0,0,15,2,0
10000000,0,125,0,0,0,11,1,1
10000000,0,46,0,0,0,27,2,1
2547,0,42,0,0,0,17,2,0
10000000,0,136,0,0,1,73,9,1
10000000,0,37,0,0,0,17,2,0
10000000,0,78,0,0,0,15,2,1
10000000,0,122,0,0,1,26,5,1
10000000,0,26,0,0,0,16,2,0
358,0,67,0,0,0,12,2,0
339,0,36,0,0,0,12,2,0
268186,0,16,0,0,0,15,2,1
20711,0,23,0,0,0,17,2,0
10000000,0,194,0,0,1,156,12,1
10000000,0,120,0,0,1,29,5,1
10000000,0,87,0,0,0,10,1,1
10000000,0,47,0,0,0,24,2,1
10000000,0,123,0,0,0,15,2,1
10000000,0,75,0,0,0,13,1,1
10000000,0,124,0,0,1,90,9,1
10000000,0,35,0,0,0,25,2,1
2547,0,36,0,0,0,17,2,0
10000000,0,131,0,0,0,7,1,1
10000000,0,22,0,0,0,17,2,0
10000000,0,63,0,0,0,13,1,1
10000000,0,24,0,0,0,15,2,0
436828,0,41,0,0,0,14,2,0
10000000,0,58,0,0,0,21,1,1
10000000,0,14,0,0,0,9,1,1
10000000,0,29,0,0,0,15,2,0
10000000,0,39,0,0,1,22,2,0
84406,0,25,0,0,0,11,2,0
70635,0,18,0,0,0,10,2,0
10000000,0,28,0,0,0,19,2,0
3014,0,43,0,0,0,28,3,0
10000000,0,41,0,0,0,13,2,0
324785,0,18,0,0,0,11,2,0
10000000,0,48,0,0,0,9,1,1
10000000,0,13,0,0,0,10,1,1
10000000,0,50,0,0,0,21,2,0
10000000,0,35,0,0,0,9,1,1
10000000,0,74,0,0,0,12,1,1
260294,0,25,0,0,0,14,2,0
10000000,0,61,0,0,0,13,1,1
10000000,0,39,0,0,0,10,2,0
10000000,0,25,0,0,0,16,2,0
10000000,0,32,0,0,0,19,2,0
251,0,41,0,0,0,16,2,0
10000000,0,37,0,0,1,21,2,1
10000000,0,67,0,0,0,14,1,1
10000000,0,54,0,0,0,13,2,1
11,0,24,0,0,0,23,2,1
10000000,0,187,0,0,1,173,12,1
105,0,35,0,0,0,13,2,0
56829,0,46,0,0,0,17,2,1
1267,0,38,0,0,0,28,2,0
96417,0,21,0,0,0,13,2,0
10000000,0,51,0,1,0,21,2,1
5943,0,40,0,0,0,19,2,0
10000000,0,102,0,0,0,18,2,1
10000000,0,38,0,0,0,23,1,1
627787,0,23,0,0,0,14,2,0
1267,0,27,0,0,0,20,2,0
10000000,0,81,0,0,0,12,1,1
10000000,0,49,0,0,0,14,1,1
10000000,0,45,0,0,1,18,3,1
10949,0,50,0,0,0,9,1,0
390437,0,44,0,0,0,12,1,1
10000000,0,55,0,0,0,17,3,1
10000000,0,48,0,0,1,22,2,1
97988,0,21,0,0,0,15,2,0
10000000,0,60,0,0,0,19,1,1
10000000,0,23,0,0,1,22,2,1
10000000,0,70,0,0,0,16,2,0
10000000,0,93,0,0,0,13,1,1
10000000,0,40,0,0,0,11,1,1
10000000,0,211,0,0,0,177,14,1
2547,0,42,0,0,0,17,2,0
10000000,0,160,0,0,0,38,4,1
10000000,0,28,0,0,0,13,2,1
234066,0,24,0,0,0,14,2,0
10000000,0,47,0,0,0,16,2,0
10000000,0,113,0,0,0,11,1,1
10000000,0,27,0,0,0,15,1,1
10000000,0,50,0,0,1,24,2,1
77897,0,79,0,0,0,14,2,0
10000000,0,44,0,0,0,12,1,1
101705,0,172,1,0,0,18,2,1
147402,0,68,0,0,1,28,2,1
10000000,0,32,0,0,0,12,2,1
10000000,0,157,0,0,0,18,2,1
10000000,0,70,0,0,0,11,1,1
9009,0,32,0,0,0,21,3,1
10000000,0,71,0,0,0,16,2,1
29,0,47,0,0,0,17,2,0
10000000,0,133,0,0,0,14,2,1
10000000,0,28,0,0,0,18,2,0
10000000,0,67,0,0,1,18,1,1
10000000,0,53,0,0,0,17,2,1
10000000,0,93,0,0,0,13,2,1
730417,0,51,0,0,0,24,2,0
10000000,0,247,0,0,1,144,12,1
55441,0,12,0,0,0,6,1,1
10000000,0,84,0,0,0,13,2,1
10000000,0,34,0,0,0,11,2,0
1,0,92,0,0,0,24,2,1
62568,0,33,0,0,0,18,4,0
10000000,0,89,0,0,0,15,2,1
10000000,0,236,0,0,1,202,12,1
168,0,34,0,0,0,15,1,0
14407,0,26,0,0,0,10,2,0
5738,0,49,0,0,1,21,4,0
10000000,0,114,0,0,0,12,1,1
4,0,50,0,0,0,23,3,0
2547,0,40,0,0,0,17,2,0
10000000,0,43,0,0,0,27,1,1
80500,0,55,0,0,0,14,2,0
1267,0,57,0,0,0,18,2,0
137554,0,44,0,0,0,14,2,0
10000000,0,59,0,0,0,16,2,1
203967,0,29,0,0,0,16,2,0
10000000,0,33,0,0,0,12,2,1
10000000,0,26,0,0,0,20,2,0
6424,0,39,0,0,1,25,3,0
10000000,0,46,0,0,0,23,2,1
10000000,0,62,0,0,0,18,1,1
445014,0,47,0,0,0,16,2,0
13443,0,46,0,0,0,19,4,0
27817,0,38,0,0,0,23,4,0
10000000,0,55,0,0,1,14,1,1
10000000,0,55,0,0,0,19,1,1
10000000,0,81,0,0,0,28,4,1
10000000,0,24,0,0,0,23,2,1
105,0,35,0,0,0,13,2,0
10000000,0,27,0,0,0,15,2,0
479805,0,28,0,0,0,14,2,0
251,0,49,0,0,0,22,3,0
7246,0,35,0,0,0,18,4,0
10000000,0,39,0,0,0,16,1,1
159604,0,36,0,0,0,17,2,1
48383,0,20,0,0,0,19,2,1
10000000,0,114,0,0,0,12,1,1
10000000,0,51,0,0,0,10,1,1
2547,0,34,0,0,0,17,2,0
10000000,0,56,0,0,0,11,1,1
14969,0,27,0,0,0,14,2,0
10000000,0,19,0,0,0,13,1,0
10000000,0,104,0,0,0,12,1,1
10000000,0,31,0,0,0,18,3,0
10000000,0,74,0,0,0,18,1,1
10000000,0,83,0,0,0,27,2,1
10000000,0,216,0,0,0,10,1,1
10000000,0,33,0,0,0,18,2,0
666923,0,35,0,0,0,18,2,0
10000000,0,112,0,0,0,11,1,1
6394,0,42,0,0,0,13,2,1
10000000,0,100,0,0,0,13,2,1
10000000,0,109,0,0,0,17,3,1
4570,0,371,0,0,1,45,2,1
10000000,0,55,0,0,1,17,2,0
10000000,0,151,0,0,0,33,6,1
10000000,0,32,0,0,0,21,3,0
10000000,0,73,0,0,0,11,2,1
10000000,0,34,0,0,0,22,1,1
5738,0,33,0,0,0,19,4,0
872775,0,76,0,0,0,19,2,0
168,0,36,0,0,0,15,1,0
10000000,0,83,0,0,0,32,6,1
10000000,0,39,0,0,0,22,2,0
10000000,0,58,0,0,0,14,2,1
10000000,0,25,0,0,0,24,2,1
10000000,0,24,0,0,0,13,2,0
4570,0,345,0,0,1,45,2,1
14969,0,27,0,0,0,14,2,0
10000000,0,46,0,0,0,16,2,0
10000000,0,31,0,0,1,21,2,0
10000000,0,29,0,0,1,24,1,1
10000000,0,131,0,0,1,123,10,1
10000000,0,54,0,0,0,15,2,1
10000000,0,57,0,0,0,18,2,1
10000000,0,103,0,0,0,30,5,1
278702,0,31,0,0,0,20,3,0
14969,0,27,0,0,0,14,2,0
753,0,50,0,0,0,16,2,0
14969,0,27,0,0,0,14,2,0
801,0,47,0,0,0,13,2,0
10000000,0,31,0,0,0,17,2,0
29702,0,38,0,0,0,22,4,0
1267,0,27,0,0,0,21,2,0
3832,0,13,0,0,0,6,1,1
10000000,0,50,0,0,0,12,1,1
10000000,0,19,0,0,0,10,2,0
10000000,0,28,0,0,0,27,2,1
10000000,0,50,0,0,0,13,2,0
63497,0,56,0,0,0,11,2,0
10000000,0,70,0,0,0,16,1,1
413838,0,36,0,0,0,14,2,0
10000000,0,132,0,0,1,20,2,1
16927,0,27,0,0,0,12,2,0
10000000,0,29,0,0,0,16,2,0
10000000,0,46,0,0,0,21,1,1
10000000,0,49,0,0,1,31,3,1
10000000,0,27,0,0,0,16,2,0
2547,0,34,0,0,0,17,2,0
10000000,0,260,0,0,1,226,19,1
10000000,0,62,0,0,0,11,1,1
10000000,0,29,0,0,0,19,2,0
6,0,35,0,0,0,16,2,0
10000000,0,179,0,0,0,116,12,1
29262,0,42,0,0,0,12,3,0
14969,0,27,0,0,0,14,2,0
168,0,35,0,0,0,15,1,0
10000000,0,76,0,0,1,72,12,1
10000000,0,44,0,0,0,19,2,1
5001,0,36,0,0,0,16,2,0
8419,0,32,0,0,0,15,2,0
10000000,0,50,0,0,0,20,1,1
10000000,0,20,0,0,0,14,2,0
10000000,0,144,1,0,0,51,5,1
10000000,0,82,0,0,1,27,4,1
3690,0,39,0,0,0,16,3,0
4570,0,345,0,0,1,45,2,1
10000000,0,21,0,0,0,15,2,0
525841,0,25,0,0,0,18,2,0
699296,0,36,0,0,0,19,2,0
10000000,0,33,0,0,0,20,2,0
10000000,0,183,0,0,0,7,1,1
646,0,19,0,0,0,18,3,1
521064,0,37,0,0,1,24,2,0
10000000,0,25,0,0,0,21,2,1
10000000,0,42,0,0,0,16,1,1
10000000,0,253,0,0,0,19,2,1
10000000,0,34,0,0,0,12,1,0
10000000,0,38,0,0,0,13,2,0
10000000,0,34,0,0,0,21,2,0
10000000,0,24,0,0,0,23,2,1
205587,0,20,0,0,0,19,2,1
10000000,0,251,0,0,1,212,16,1
10000000,0,17,0,0,0,12,2,1
29,0,56,0,0,0,17,2,0
29,0,44,0,0,0,17,2,0
10000000,0,38,0,0,0,23,3,0
10000000,0,73,0,0,0,20,2,1
10000000,0,53,0,0,0,45,6,1
10000000,0,43,0,0,1,19,2,0
10000000,0,148,0,0,0,132,11,1
10000000,0,50,0,0,1,26,5,1
29,0,61,0,0,0,17,2,0
10000000,0,30,0,0,0,20,2,0
10000000,0,51,0,0,0,14,2,1
431329,0,18,0,0,0,13,2,0
10000000,0,35,0,0,0,20,3,1
10000000,0,49,0,0,0,22,2,1
10000000,0,26,0,0,0,15,2,0
10000000,0,57,0,0,0,28,2,1
10000000,0,28,0,0,0,15,1,0
10000000,0,93,0,0,0,18,2,1
131458,0,46,0,0,0,12,1,0
280974,0,29,0,0,0,16,3,0
10000000,0,171,0,0,0,41,5,1
10000000,0,20,0,0,0,14,2,0
10000000,0,40,0,0,0,16,3,0
10000000,0,309,0,0,0,12,2,1
451940,0,36,0,0,0,24,2,0
10000000,0,109,0,0,0,31,2,1
10000000,0,111,0,0,0,19,1,1
10000000,0,94,0,0,0,17,2,1
14969,0,26,0,0,0,14,2,0
10000000,0,46,0,0,0,17,2,1
10000000,0,184,0,0,0,14,1,1
10000000,0,36,0,0,1,18,1,1
44194,0,53,0,0,0,23,3,0
19041,0,40,0,0,0,18,3,0
10000000,0,32,0,0,0,10,1,1
10000000,0,49,0,0,0,15,1,1
54258,0,40,0,0,0,18,2,0
15943,0,35,0,0,0,19,3,0
10000000,0,67,0,0,0,29,1,1
10000000,0,76,0,0,0,14,1,1
10000000,0,29,0,0,0,14,2,0
29,0,45,0,0,0,18,2,0
54258,0,26,0,0,0,15,2,0
10000000,0,19,0,0,0,14,2,1
94140,0,109,0,0,0,19,2,1
75505,0,29,0,0,0,15,2,0
10000000,0,29,0,0,0,15,2,0
10000000,0,33,0,0,0,19,1,1
10000000,0,61,0,0,0,11,1,1
10000000,0,31,0,0,1,21,2,0
10000000,0,28,0,0,0,16,3,0
10000000,0,24,0,0,0,11,2,0
13082,0,43,0,0,0,20,3,0
10000000,0,81,0,0,0,28,3,1
10000000,0,56,0,0,0,20,2,1
10000000,0,78,0,0,1,21,1,1
41758,0,35,0,0,0,15,2,0
10000000,0,103,0,0,0,30,5,1
